audio_names,labels,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128
out000.wav,0,6.040212631225586,27.683578491210938,-12.427021026611328,12.208873748779297,2.511772871017456,-26.553070068359375,3.656254529953003,6.3784356117248535,9.92695140838623,8.59852123260498,-21.616918563842773,-3.800699472427368,26.14075469970703,13.017071723937988,13.435444831848145,9.403204917907715,0.01168175507336855,14.690726280212402,-7.219818592071533,-10.656156539916992,2.679910659790039,1.7208398580551147,24.228546142578125,-18.284177780151367,10.102505683898926,17.117969512939453,6.219666004180908,15.014103889465332,1.139587163925171,-1.1189793348312378,23.745466232299805,7.687246799468994,13.764826774597168,-5.300135612487793,10.041879653930664,11.558929443359375,5.558359622955322,-7.257585048675537,18.303817749023438,16.08415412902832,22.2188777923584,-9.386789321899414,34.10137176513672,27.75624656677246,-1.651776671409607,-10.019707679748535,6.925701141357422,6.384864807128906,3.5832903385162354,12.368896484375,9.806256294250488,27.51226234436035,-16.12598991394043,3.567523241043091,20.090723037719727,14.69383716583252,-1.2972317934036255,3.4013099670410156,-0.38929054141044617,18.124752044677734,35.386417388916016,24.351381301879883,12.97864055633545,-7.711322784423828,-19.16097068786621,8.264251708984375,17.32508087158203,10.539810180664062,-27.805940628051758,-14.216548919677734,14.372790336608887,-8.4783935546875,2.1981465816497803,-16.953426361083984,-9.438156127929688,-20.387489318847656,1.1795624494552612,9.00632095336914,0.7341101765632629,-3.2563259601593018,-1.682410717010498,10.082145690917969,12.6066255569458,7.4642109870910645,11.736522674560547,-18.792226791381836,-2.5253069400787354,5.080763339996338,6.528364658355713,-15.843818664550781,10.17618465423584,0.7372455596923828,-7.521083831787109,3.5235812664031982,-2.4090590476989746,4.604276180267334,-6.460855960845947,6.203488826751709,30.57073402404785,-4.99594259262085,18.706724166870117,-10.678418159484863,8.915634155273438,-13.130780220031738,18.08490562438965,4.9090728759765625,-11.2298002243042,19.46222496032715,-10.337284088134766,-2.8855295181274414,-5.6285223960876465,-15.150040626525879,13.407486915588379,-9.075322151184082,-5.909327983856201,-10.921924591064453,-12.545443534851074,-4.495173931121826,12.706303596496582,37.83051681518555,-7.37161111831665,-15.211726188659668,-0.5296550989151001,18.234540939331055,33.886043548583984,24.062726974487305,-17.88883399963379,-7.745887756347656
out001.wav,0,27.75743293762207,95.6657943725586,-17.322866439819336,15.089113235473633,3.454265594482422,-40.02476119995117,14.895100593566895,26.934066772460938,30.07550048828125,42.36949920654297,-23.647043228149414,-8.995291709899902,47.89984893798828,18.199071884155273,48.97370910644531,-1.9733538627624512,-21.541641235351562,50.72406005859375,-11.078935623168945,-3.950610876083374,3.9424896240234375,-22.6283016204834,35.07989501953125,-26.667232513427734,37.23261642456055,53.974525451660156,36.527992248535156,-6.945167064666748,0.6059236526489258,26.4117374420166,34.07880401611328,11.96337604522705,0.48418092727661133,-7.577991008758545,29.273033142089844,-24.977869033813477,-26.735158920288086,-2.641902446746826,42.330867767333984,29.994937896728516,26.528362274169922,-22.097145080566406,48.5112419128418,49.718597412109375,-11.381742477416992,10.262651443481445,21.999338150024414,20.441234588623047,6.261054515838623,47.70663833618164,17.969274520874023,19.852455139160156,-10.37899398803711,-16.82147789001465,37.948204040527344,-12.958091735839844,-1.300736427307129,12.004240036010742,-0.45359426736831665,-5.625361919403076,50.64036178588867,22.604684829711914,46.66710662841797,-14.030793190002441,-37.39889144897461,2.8199126720428467,2.840280294418335,-1.6017616987228394,-46.561058044433594,-11.702798843383789,-11.32236385345459,-16.195396423339844,-34.57998275756836,-22.046051025390625,-17.774932861328125,-52.675357818603516,19.666114807128906,9.207676887512207,-4.814283847808838,-52.49962615966797,9.68480110168457,43.29670715332031,18.651473999023438,5.472961902618408,18.8521785736084,-18.52424430847168,16.519840240478516,11.185203552246094,-7.788773536682129,-48.69044876098633,69.79532623291016,-7.621556282043457,-15.975170135498047,22.51496124267578,-4.25410270690918,25.181781768798828,-8.936664581298828,12.66419792175293,58.38690948486328,-13.36005973815918,17.360641479492188,-18.414953231811523,8.199769020080566,-14.850293159484863,7.703195571899414,2.759157180786133,-10.159866333007812,11.115077018737793,-6.259314060211182,-15.1381254196167,-12.155862808227539,-36.15058135986328,19.95309829711914,-3.630064010620117,17.69444465637207,-34.89283752441406,-32.57743835449219,-21.57351303100586,39.8684196472168,61.032474517822266,1.4313983917236328,-20.039356231689453,7.654542922973633,5.704921245574951,69.89305114746094,69.94111633300781,-35.25251007080078,-12.124800682067871
out002.wav,0,14.399825096130371,44.76449203491211,-11.410029411315918,21.439443588256836,4.95231819152832,-35.5147590637207,2.1691195964813232,-8.061409950256348,19.315919876098633,24.85309410095215,-26.06000518798828,-2.481471300125122,19.026676177978516,26.70484161376953,26.346410751342773,-1.8118280172348022,-8.315199851989746,27.263429641723633,-9.460352897644043,-11.077865600585938,18.05636978149414,-5.562058925628662,37.69435501098633,-23.222387313842773,16.16241455078125,29.867841720581055,26.409765243530273,18.68231773376465,12.112505912780762,21.835159301757812,29.574743270874023,13.920066833496094,9.71537971496582,-14.500289916992188,20.674230575561523,-18.345691680908203,5.109553813934326,-13.48650074005127,26.00574493408203,21.39787483215332,35.23772048950195,-9.58049488067627,33.69356155395508,47.05546951293945,-8.505202293395996,-4.847268581390381,15.55536937713623,21.930994033813477,0.9106903076171875,24.724416732788086,21.06720542907715,33.699527740478516,-2.21769642829895,-7.906569004058838,31.775453567504883,1.5319420099258423,-7.947274684906006,4.840438365936279,-0.528553307056427,-1.7573832273483276,48.622222900390625,27.294668197631836,24.896703720092773,-9.371591567993164,-18.2699031829834,5.252349853515625,17.108427047729492,-0.758641242980957,-29.49013328552246,-16.81352996826172,-0.5504364967346191,-13.90450382232666,-14.672345161437988,-20.61557960510254,-13.035584449768066,-38.90597152709961,3.9830963611602783,1.8592103719711304,-18.86794662475586,-40.7684211730957,15.68504810333252,19.936487197875977,13.72493839263916,12.609004020690918,12.86568546295166,-21.55556297302246,10.443488121032715,6.247961044311523,-5.370599269866943,-29.6252498626709,54.53281784057617,1.0083295106887817,-10.195158958435059,15.636920928955078,-3.13405704498291,32.2234992980957,-7.942852020263672,-4.803225040435791,38.30106735229492,-3.7815558910369873,14.694549560546875,-18.25217628479004,-2.251971960067749,-16.19468879699707,5.849603176116943,5.058303356170654,-3.2514123916625977,8.745511054992676,-17.869224548339844,-0.4757118225097656,-9.531821250915527,-29.87322998046875,18.676549911499023,0.35798516869544983,-1.1116117238998413,-24.565587997436523,-25.214147567749023,-9.539017677307129,13.156807899475098,45.72190475463867,14.700234413146973,-32.800514221191406,4.74332857131958,22.641016006469727,34.44186019897461,43.61415481567383,-36.97165298461914,-3.1520187854766846
out003.wav,0,27.689741134643555,75.85810089111328,-11.077217102050781,11.122386932373047,15.03828239440918,-41.98408508300781,8.599593162536621,-6.5745849609375,8.125581741333008,26.525165557861328,-21.523311614990234,-5.829771041870117,21.04534149169922,41.99372100830078,35.07307052612305,11.401254653930664,-23.919038772583008,58.39807891845703,-10.650270462036133,-2.9402096271514893,10.20616340637207,-10.467536926269531,49.558082580566406,-21.03542137145996,31.398405075073242,31.931320190429688,38.55513381958008,7.5953826904296875,-4.809055328369141,3.12807559967041,27.474491119384766,18.133363723754883,-15.094306945800781,-6.551119804382324,30.932228088378906,-7.861299991607666,2.543306827545166,7.555143356323242,23.087661743164062,20.49903106689453,30.301284790039062,-21.9238338470459,36.25278854370117,53.60639190673828,-14.503434181213379,-12.96390151977539,20.999610900878906,27.626628875732422,11.167282104492188,15.445825576782227,13.716571807861328,33.13599395751953,-0.9335828423500061,-22.513042449951172,17.105823516845703,0.6667226552963257,-1.249638557434082,9.872170448303223,-0.5866653919219971,-6.18106746673584,59.92558670043945,34.45956039428711,32.413570404052734,5.0691633224487305,-20.65386962890625,-4.060431480407715,-1.7345898151397705,-7.940980434417725,-40.514976501464844,-26.361576080322266,16.139705657958984,-16.748947143554688,-27.650283813476562,-23.920452117919922,-20.240394592285156,-45.75486755371094,20.2678165435791,-4.362873554229736,-0.27656102180480957,-40.717201232910156,21.55988311767578,27.08057403564453,26.905181884765625,13.079230308532715,11.840654373168945,-22.97674560546875,30.685779571533203,17.01010513305664,-3.231863498687744,-45.280670166015625,53.91501235961914,-7.637601852416992,-3.1054587364196777,12.37855339050293,-3.3968822956085205,28.172061920166016,-8.55136489868164,7.412734508514404,39.30085754394531,-14.614156723022461,8.963447570800781,-21.10169219970703,4.923144817352295,-19.309711456298828,5.001252174377441,3.7801263332366943,-5.751635551452637,28.12744140625,-12.417387008666992,-6.481020450592041,-8.967251777648926,-31.82882308959961,32.111045837402344,-5.927281379699707,2.4432108402252197,-22.416316986083984,-33.564918518066406,-16.752355575561523,19.039581298828125,62.762939453125,26.712373733520508,-30.704307556152344,8.701845169067383,8.088258743286133,64.42337799072266,61.79378890991211,-36.992584228515625,-2.553377151489258
out004.wav,0,17.32704734802246,60.519500732421875,-13.11095142364502,8.912834167480469,15.042447090148926,-43.19618606567383,6.298619747161865,-8.249933242797852,16.693662643432617,19.58365249633789,-28.02524757385254,-9.827422142028809,40.99692916870117,35.4179573059082,29.196449279785156,19.468280792236328,-15.831013679504395,44.83137893676758,-8.57819652557373,9.768234252929688,13.37767505645752,-8.542046546936035,45.21419143676758,-19.609891891479492,22.832651138305664,35.222110748291016,24.505172729492188,8.059296607971191,-2.782855272293091,-3.840623140335083,23.5388240814209,23.387527465820312,-2.7311322689056396,-12.172249794006348,26.05470848083496,8.856402397155762,-3.706958532333374,3.5710299015045166,14.653143882751465,20.499372482299805,34.05122756958008,-17.21903419494629,28.17780303955078,45.40547561645508,-21.995656967163086,1.075201153755188,21.3905029296875,2.694441080093384,-3.9461863040924072,25.111801147460938,20.31838607788086,30.01740074157715,-13.223648071289062,-18.691741943359375,14.046821594238281,1.5932518243789673,1.3534210920333862,21.287391662597656,-0.4955543577671051,-0.44541266560554504,45.72763442993164,30.449005126953125,24.856592178344727,-2.355595588684082,-28.760976791381836,7.330564022064209,6.424127101898193,-19.20013999938965,-35.88174819946289,-1.6727814674377441,-0.4196624755859375,-15.044426918029785,-18.48677635192871,-20.340612411499023,-23.509241104125977,-41.56770706176758,8.401877403259277,4.2651214599609375,-0.6419483423233032,-32.61813735961914,-7.70526647567749,29.836349487304688,-0.26507648825645447,11.862154960632324,8.122016906738281,-8.257747650146484,15.687533378601074,14.784907341003418,11.413371086120605,-34.63456344604492,51.337158203125,-10.317837715148926,-12.695368766784668,16.375354766845703,-3.5431621074676514,20.414995193481445,-8.076817512512207,4.488941192626953,36.67436218261719,-18.699716567993164,12.082172393798828,-26.24637794494629,13.580424308776855,-15.713455200195312,3.4914591312408447,-0.8873370289802551,-7.219895839691162,18.39118766784668,-16.371084213256836,-12.81247329711914,-9.045744895935059,-21.359779357910156,19.3665714263916,-13.597054481506348,-7.904205322265625,-21.016620635986328,-19.044702529907227,-19.411840438842773,17.14141273498535,50.7537956237793,7.085371494293213,-30.396780014038086,2.381197690963745,15.08063793182373,45.75297927856445,44.32297134399414,-35.14167785644531,-11.439087867736816
out005.wav,0,33.583160400390625,75.56991577148438,-10.065094947814941,39.69767761230469,1.7943695783615112,-51.268341064453125,-3.7974748611450195,3.5891342163085938,25.92994499206543,35.546478271484375,-35.94062042236328,-6.378244400024414,17.06073760986328,25.45410919189453,26.29305648803711,4.050370693206787,-10.290453910827637,37.64582061767578,-11.173019409179688,-12.153421401977539,20.37559700012207,-15.801558494567871,44.26947784423828,-33.908111572265625,18.04891014099121,53.73606872558594,36.210304260253906,-5.654364585876465,-7.0013651847839355,18.025461196899414,25.0537166595459,9.313796997070312,3.3456859588623047,-7.588769912719727,15.370017051696777,-15.538774490356445,-27.408411026000977,9.852181434631348,40.80543518066406,22.658832550048828,20.522903442382812,-30.76382064819336,48.75505065917969,50.05292510986328,-5.46488094329834,-10.577942848205566,32.61099624633789,11.128609657287598,3.2028236389160156,42.732933044433594,12.903031349182129,21.674644470214844,-8.67956829071045,-23.329273223876953,12.849502563476562,5.614444255828857,-21.853565216064453,13.196223258972168,-0.7407898902893066,-5.966691970825195,55.021724700927734,35.89630889892578,40.517120361328125,-14.703670501708984,-19.02960968017578,-0.6905722618103027,-7.285490036010742,4.614823341369629,-44.410789489746094,-18.02583122253418,4.644553184509277,-12.833572387695312,-15.940462112426758,-11.25993537902832,-15.698965072631836,-46.68400573730469,17.15949249267578,9.466625213623047,-12.100101470947266,-51.14365768432617,24.318805694580078,40.62603759765625,16.23336410522461,5.8250932693481445,22.51313591003418,-24.958343505859375,12.347774505615234,24.154739379882812,-14.675271987915039,-60.36484909057617,67.6106948852539,0.9535893201828003,-5.808139801025391,28.345417022705078,-3.8326406478881836,38.79033660888672,-9.653188705444336,14.248540878295898,45.33977508544922,4.774007797241211,0.7857567071914673,-12.319986343383789,3.6696553230285645,-14.615346908569336,12.618227005004883,-8.327024459838867,-10.034610748291016,31.9885196685791,0.03616593778133392,-0.10182058811187744,-9.086441993713379,-31.871789932250977,49.309017181396484,-5.721296310424805,22.49312973022461,-22.51051139831543,-36.65010070800781,-28.260223388671875,22.609821319580078,65.80763244628906,1.8936715126037598,-29.87293815612793,0.3763120174407959,-7.34764289855957,54.89482116699219,49.14027404785156,-33.36317443847656,3.9764227867126465
out006.wav,0,35.33079528808594,66.75481414794922,-9.267598152160645,14.33361530303955,11.817524909973145,-31.61650848388672,1.745740294456482,-3.502558469772339,8.367145538330078,22.427337646484375,-18.67898178100586,-18.697134017944336,15.504344940185547,52.68727111816406,16.92743492126465,11.069445610046387,-23.389602661132812,46.38795852661133,-9.622715950012207,2.2626750469207764,20.757658004760742,-0.29775986075401306,32.77250289916992,-21.577207565307617,22.099523544311523,30.06367301940918,27.90587043762207,12.264701843261719,-2.0378456115722656,14.07470417022705,23.80516242980957,15.120658874511719,-5.745706081390381,-14.597611427307129,27.68428611755371,-5.502547740936279,-8.217906951904297,10.737597465515137,31.025339126586914,13.189103126525879,28.135236740112305,-24.006277084350586,32.894229888916016,48.15188217163086,-24.176931381225586,12.9541597366333,24.78806495666504,7.071140289306641,1.8940092325210571,36.76845932006836,14.706145286560059,33.436954498291016,-1.8887344598770142,-25.0142765045166,29.532018661499023,-3.5647337436676025,-8.50413990020752,18.527559280395508,-0.6429958343505859,-7.822042942047119,41.22805404663086,28.331321716308594,27.566633224487305,-18.08678436279297,-18.01626968383789,3.4331510066986084,3.225543737411499,-10.739218711853027,-41.41685104370117,-12.57243824005127,10.337113380432129,-14.830798149108887,-14.956395149230957,-25.902029037475586,-18.361093521118164,-44.71030807495117,3.6374075412750244,9.140496253967285,-4.578144073486328,-44.1114616394043,28.29564666748047,30.05973243713379,25.74359703063965,17.53276824951172,11.081738471984863,-9.100424766540527,26.522201538085938,28.611013412475586,2.5213401317596436,-50.05697250366211,62.99464416503906,8.377547264099121,-7.895508289337158,24.741891860961914,-3.4609577655792236,37.97896194458008,-7.606346130371094,12.450480461120605,33.89968490600586,-11.278470039367676,20.435514450073242,-30.085800170898438,-1.064772605895996,-14.355502128601074,-6.121983051300049,-16.255355834960938,4.168938159942627,25.998693466186523,2.0787532329559326,-5.178218841552734,-17.52755355834961,-20.570287704467773,23.682823181152344,-2.9815378189086914,3.8096988201141357,-23.99056053161621,-31.451929092407227,-19.78374481201172,5.8984375,49.3083381652832,14.89857006072998,-37.1750602722168,-5.2008209228515625,3.2775650024414062,49.563690185546875,44.280338287353516,-36.26585006713867,-5.636823654174805
out007.wav,0,23.236862182617188,59.46405029296875,-19.336894989013672,8.097163200378418,-4.407139778137207,-33.286746978759766,11.671377182006836,7.381669044494629,22.397560119628906,15.220274925231934,-24.6697940826416,-18.848770141601562,51.99307632446289,44.905120849609375,33.58805847167969,-2.5631017684936523,-17.90129852294922,32.045841217041016,-10.609554290771484,-7.720097541809082,0.753991425037384,-20.8184871673584,64.81388854980469,-19.540300369262695,10.641715049743652,48.862056732177734,28.946922302246094,12.142862319946289,16.189830780029297,8.075698852539062,11.215167045593262,25.477397918701172,-19.886978149414062,-3.832834005355835,17.4622859954834,6.186316967010498,-5.540780544281006,-2.830674171447754,18.64146614074707,11.218523979187012,17.879892349243164,-20.981534957885742,22.90225601196289,49.119300842285156,-12.621849060058594,6.6883463859558105,34.490970611572266,21.995258331298828,-9.58454704284668,10.744275093078613,21.58873748779297,26.850624084472656,3.592085838317871,-14.772626876831055,25.187618255615234,-18.56188201904297,-16.908775329589844,5.524319648742676,-0.4636847972869873,-1.3212231397628784,58.624725341796875,17.49165916442871,49.38357162475586,-5.045459747314453,-24.257728576660156,2.4349019527435303,18.752721786499023,-8.371851921081543,-40.017852783203125,-38.11996078491211,19.61103057861328,-16.252132415771484,-20.24142074584961,-24.53505516052246,-22.154943466186523,-39.98005294799805,7.22019100189209,3.2742273807525635,9.263529777526855,-22.844322204589844,21.25673484802246,36.19594955444336,18.44253158569336,6.188349723815918,25.142559051513672,-20.33631134033203,5.597806930541992,30.87852668762207,10.14852523803711,-23.10273551940918,41.3552360534668,-1.53401517868042,-7.302818775177002,15.102309226989746,-3.6182308197021484,43.912662506103516,-7.559030532836914,2.4456186294555664,53.677860260009766,-17.823772430419922,19.240970611572266,-27.504785537719727,-0.5570278167724609,-19.098777770996094,6.037171363830566,-0.8547358512878418,-8.162445068359375,23.84857749938965,-28.403423309326172,-0.8233890533447266,-16.395814895629883,-27.428485870361328,16.79938507080078,-7.589045524597168,-10.86568546295166,-24.667736053466797,-28.39133071899414,-22.12126922607422,6.408115863800049,49.673744201660156,12.907491683959961,-27.73226547241211,3.412637233734131,24.700836181640625,62.718360900878906,61.91454315185547,-35.370269775390625,-10.399284362792969
out008.wav,0,27.470077514648438,61.8884391784668,-13.99150276184082,13.008480072021484,3.229084014892578,-37.20729446411133,1.0892307758331299,-3.2199172973632812,19.616790771484375,31.121551513671875,-24.966197967529297,-14.837958335876465,35.518672943115234,20.093463897705078,47.353885650634766,-5.54067325592041,-12.303915023803711,32.844139099121094,-10.791332244873047,3.83577299118042,2.746190309524536,-18.928314208984375,41.61008071899414,-22.71263885498047,23.282596588134766,41.614662170410156,46.299930572509766,6.234847545623779,0.6542468070983887,23.194625854492188,9.730652809143066,28.979934692382812,-4.569291114807129,-11.336416244506836,19.1829833984375,-16.28084945678711,-5.792448043823242,18.57172966003418,33.088443756103516,8.448749542236328,4.956777095794678,-28.541248321533203,26.66401481628418,40.79682159423828,5.155150413513184,6.26790714263916,33.846282958984375,38.23323440551758,-3.8547282218933105,18.25168800354004,22.973617553710938,13.605595588684082,11.977901458740234,9.86442756652832,25.90270233154297,0.5809035897254944,-0.9516987800598145,19.70658302307129,-0.6045749187469482,-1.9022895097732544,61.26276397705078,23.40209197998047,35.31532287597656,-5.797821998596191,-19.352127075195312,2.5878689289093018,6.102310657501221,-8.264989852905273,-29.580429077148438,-25.928800582885742,-4.592256546020508,-12.689031600952148,-16.346328735351562,-18.312175750732422,-15.489871978759766,-40.25041961669922,11.837291717529297,2.7160279750823975,-3.1569454669952393,-34.8444709777832,8.345800399780273,34.247161865234375,16.759227752685547,32.200782775878906,23.20953369140625,-16.997161865234375,23.859634399414062,19.670103073120117,-10.70301628112793,-23.254186630249023,51.63709259033203,7.994528770446777,-5.162184715270996,8.67432975769043,-3.6142818927764893,40.749359130859375,-7.232129096984863,8.785700798034668,30.02928924560547,-13.669378280639648,16.344287872314453,-13.231224060058594,5.043825626373291,-15.607065200805664,-6.143484115600586,0.14800870418548584,11.099039077758789,51.35768508911133,-18.73776626586914,-9.587699890136719,-15.047208786010742,-6.234701156616211,15.556175231933594,-1.6107128858566284,-9.880544662475586,-18.235916137695312,-21.243850708007812,-20.386919021606445,27.356014251708984,46.985137939453125,1.4688061475753784,-17.774295806884766,10.63204288482666,18.315059661865234,51.06735610961914,49.10336685180664,-37.25989532470703,-11.157875061035156
out009.wav,0,34.62594985961914,57.43143844604492,-17.39181137084961,28.09339714050293,2.7878639698028564,-35.435970306396484,5.058168888092041,4.537219524383545,27.220306396484375,43.838134765625,-35.89562225341797,-17.294042587280273,40.19643020629883,28.27691650390625,33.65702819824219,8.589550971984863,-4.034393787384033,19.712980270385742,-10.176504135131836,-0.7177655100822449,10.981890678405762,-3.029339551925659,64.0883560180664,-37.04861831665039,7.634574890136719,54.978546142578125,18.52834129333496,-6.1059722900390625,16.319780349731445,23.563432693481445,15.355525016784668,22.263755798339844,-0.15720956027507782,-8.034759521484375,15.888697624206543,-3.708693265914917,-10.7241792678833,-1.0243803262710571,26.530080795288086,16.25214958190918,20.64883041381836,-28.8957462310791,18.814796447753906,47.18403625488281,-0.2331879884004593,13.001971244812012,49.174835205078125,44.575469970703125,-17.908559799194336,19.39836311340332,-2.5230636596679688,11.078917503356934,-11.173439025878906,11.806732177734375,30.14272117614746,11.75040340423584,-7.836820125579834,-5.15872859954834,-0.5594562888145447,6.541553974151611,59.72464370727539,42.0050163269043,55.348690032958984,-23.404701232910156,-17.628293991088867,10.338821411132812,16.610916137695312,1.332711935043335,-40.730281829833984,-26.49701499938965,-2.195047378540039,-13.306705474853516,-3.510430097579956,-29.34697914123535,-19.982561111450195,-43.66545486450195,2.5088188648223877,13.166625022888184,-0.38679075241088867,-15.114644050598145,16.98001480102539,58.2623405456543,9.496726989746094,19.232460021972656,31.339752197265625,-27.64647102355957,-9.467937469482422,33.28110885620117,3.595465660095215,-40.047672271728516,61.94035339355469,14.055895805358887,-9.176753997802734,16.472806930541992,-4.506657123565674,25.16443634033203,-9.133040428161621,6.13622522354126,52.998416900634766,10.609423637390137,17.797080993652344,-30.818819046020508,-2.317251443862915,-20.450708389282227,13.091160774230957,-3.91855788230896,-15.320178985595703,48.368377685546875,-35.171146392822266,15.277885437011719,-4.719871997833252,-17.40428924560547,17.60797691345215,-20.62862777709961,-3.2679243087768555,-26.61395835876465,-13.236668586730957,-33.564510345458984,11.897431373596191,51.80158615112305,-8.537215232849121,-19.572132110595703,-3.8168013095855713,23.921968460083008,55.896148681640625,55.07449722290039,-38.2885856628418,-1.6841055154800415
